id,age,gender,education_level,major,family_income,family_size,housing_condition,financial_aid,poverty_level
8982,30,F,硕士,生物科学,70617,5,62,1,2
8983,21,F,本科,生物科学,49494,2,164,0,2
8984,23,M,硕士,计算机科学,85983,5,199,1,1
8985,24,F,本科,生物科学,96886,6,140,1,2
8986,28,F,博士,物理学,84197,3,117,0,2
8987,21,F,硕士,物理学,43229,5,183,1,1
8988,30,F,硕士,生物科学,86592,3,115,1,1
8989,26,F,本科,物理学,76342,5,135,1,2
8990,22,F,本科,生物科学,35886,3,80,1,1
8991,22,F,硕士,物理学,73086,6,147,0,2
8992,22,M,博士,物理学,75170,5,98,0,3
8993,29,F,本科,物理学,37427,2,153,0,3
8994,30,M,硕士,计算机科学,45071,5,156,1,2
8995,21,F,硕士,计算机科学,44489,4,127,0,2
8996,27,F,硕士,计算机科学,35303,2,50,0,3
8997,20,M,本科,计算机科学,97798,5,107,0,2
8998,27,F,硕士,计算机科学,96007,6,132,0,2
8999,30,M,本科,计算机科学,51466,6,125,1,1
9000,20,F,博士,生物科学,75227,4,111,0,3
9001,28,M,本科,物理学,74396,6,54,1,2
9002,25,F,博士,计算机科学,60557,5,62,0,2
9003,22,M,博士,物理学,69642,3,121,0,3
9004,29,M,硕士,生物科学,34323,2,131,0,2
9005,20,M,硕士,计算机科学,92226,5,186,1,1
9006,23,M,博士,计算机科学,78649,5,63,0,3
9007,22,F,本科,生物科学,99203,6,74,1,1
9008,21,F,博士,计算机科学,50456,2,159,0,3
9009,27,M,本科,生物科学,46013,5,132,1,1
9010,26,F,硕士,计算机科学,85997,2,181,1,2
9011,21,F,硕士,生物科学,62233,6,107,0,3
9012,24,M,博士,生物科学,71366,4,51,0,3
9013,22,F,本科,生物科学,57666,2,66,0,3
9014,30,F,博士,计算机科学,85757,5,169,0,2
9015,27,M,硕士,计算机科学,57697,5,182,0,3
9016,27,M,博士,物理学,52883,3,92,1,2
9017,23,M,本科,物理学,79193,2,108,1,2
9018,20,M,本科,计算机科学,41401,5,89,1,1
9019,27,F,博士,物理学,48463,2,113,0,2
9020,24,F,硕士,物理学,62518,4,52,0,3
9021,21,M,博士,物理学,72605,2,168,0,2
9022,24,M,博士,生物科学,32514,4,93,0,3
9023,29,M,硕士,计算机科学,97806,3,112,0,3
9024,30,M,硕士,计算机科学,30113,6,76,0,2
9025,24,F,博士,物理学,82394,4,108,0,3
9026,24,F,博士,生物科学,51181,2,124,0,2
9027,29,M,本科,计算机科学,39680,2,84,0,2
9028,20,M,硕士,生物科学,50153,6,194,0,2
9029,30,F,硕士,计算机科学,66605,5,111,0,2
9030,25,M,博士,物理学,45431,6,52,1,2
9031,24,F,博士,生物科学,89487,6,78,1,2
9032,28,F,博士,生物科学,54011,2,109,1,2
9033,23,F,本科,计算机科学,54901,3,143,1,2
9034,20,M,博士,计算机科学,69551,3,51,0,3
9035,25,F,硕士,生物科学,71312,4,198,0,2
9036,25,F,本科,生物科学,33130,2,79,1,1
9037,22,M,博士,计算机科学,98638,2,97,1,2
9038,21,M,博士,物理学,44309,3,135,0,2
9039,30,F,博士,生物科学,99922,2,107,0,2
9040,23,M,本科,物理学,78612,2,101,1,2
9041,22,M,博士,生物科学,44790,5,190,0,3
9042,23,F,博士,计算机科学,34135,6,92,0,3
9043,28,F,硕士,物理学,61399,2,85,0,3
9044,28,M,硕士,物理学,71066,2,133,0,2
9045,26,F,硕士,计算机科学,33215,2,134,0,3
9046,29,M,本科,物理学,81095,2,123,1,2
9047,24,F,博士,计算机科学,44894,6,186,1,2
9048,20,M,博士,生物科学,70930,3,66,0,2
9049,25,F,本科,生物科学,87807,2,64,0,3
9050,20,M,硕士,生物科学,59459,6,122,0,3
9051,21,M,硕士,计算机科学,44571,3,135,1,1
9052,30,M,硕士,计算机科学,61378,5,78,1,2
9053,25,M,本科,生物科学,69895,4,118,1,1
9054,24,M,硕士,物理学,51954,5,80,0,2
9055,25,M,硕士,物理学,55658,6,197,0,3
9056,29,M,本科,生物科学,79468,4,88,1,2
9057,28,F,硕士,物理学,47320,5,182,1,1
9058,27,M,硕士,计算机科学,47126,3,136,0,2
9059,23,M,硕士,物理学,39363,6,109,0,3
9060,30,F,本科,生物科学,93799,5,68,1,2
9061,30,F,博士,生物科学,45589,3,158,0,2
9062,30,F,博士,物理学,71460,3,114,1,2
9063,30,F,本科,物理学,95748,3,186,1,2
9064,22,F,本科,生物科学,32893,6,99,0,2
9065,30,F,本科,物理学,64500,5,59,1,2
9066,29,M,博士,计算机科学,84967,6,91,0,3
9067,30,F,博士,物理学,69943,3,82,0,2
9068,25,M,博士,物理学,60628,3,73,1,2
9069,30,F,博士,物理学,40713,4,107,0,2
9070,29,M,硕士,计算机科学,69317,2,145,1,1
9071,25,F,硕士,生物科学,38268,4,134,1,2
9072,30,F,博士,物理学,72639,5,97,0,3
9073,22,F,硕士,生物科学,95758,2,189,1,1
9074,21,M,硕士,生物科学,79310,5,61,1,1
9075,23,F,硕士,计算机科学,89914,4,144,1,1
9076,25,F,博士,物理学,91775,2,168,0,2
9077,20,F,本科,计算机科学,97177,4,99,1,1
9078,22,M,硕士,生物科学,46714,2,168,1,2
9079,25,M,硕士,物理学,49490,2,124,0,3
9080,24,F,本科,生物科学,73925,5,159,1,2
9081,29,M,硕士,计算机科学,80951,3,125,0,2
9082,29,M,博士,生物科学,51988,6,133,0,3
9083,27,M,本科,计算机科学,68508,4,113,1,1
9084,25,F,本科,计算机科学,89886,4,148,1,2
9085,27,M,硕士,生物科学,58426,2,112,0,2
9086,28,M,本科,物理学,37387,3,134,1,2
9087,30,F,本科,生物科学,96137,6,76,1,2
9088,24,F,硕士,计算机科学,49617,6,116,1,2
9089,25,M,博士,计算机科学,64742,2,189,0,2
9090,29,F,硕士,计算机科学,56213,3,155,0,3
9091,30,M,本科,物理学,72706,5,107,0,3
9092,28,M,本科,计算机科学,65371,4,141,1,1
9093,22,M,博士,物理学,45622,6,75,0,3
9094,28,F,本科,生物科学,61225,6,129,0,2
9095,20,M,本科,生物科学,40721,5,53,0,3
9096,24,F,本科,物理学,95612,4,94,1,1
9097,30,M,本科,计算机科学,33963,6,92,1,2
9098,20,M,硕士,计算机科学,44309,5,147,0,2
9099,21,F,硕士,计算机科学,98000,3,169,0,2
9100,25,M,本科,物理学,51108,5,58,1,2
9101,29,F,本科,物理学,43050,2,62,1,1
9102,29,M,博士,生物科学,80769,3,104,0,3
9103,27,M,博士,生物科学,76034,5,123,0,2
9104,23,F,博士,计算机科学,62827,4,120,0,3
9105,21,M,本科,物理学,74074,4,69,0,3
9106,20,F,硕士,计算机科学,41059,3,105,1,1
9107,21,M,本科,生物科学,55986,2,184,1,1
9108,27,F,博士,计算机科学,49157,5,71,0,3
9109,24,M,本科,生物科学,98896,2,61,1,2
9110,24,F,硕士,生物科学,71205,2,61,1,2
9111,27,M,硕士,物理学,68129,5,120,0,3
9112,25,M,本科,计算机科学,68513,5,104,0,3
9113,30,M,本科,生物科学,86188,5,120,1,2
9114,23,F,硕士,计算机科学,41278,3,171,0,2
9115,25,F,博士,计算机科学,75013,4,152,0,2
9116,26,M,本科,生物科学,56056,6,167,1,2
9117,23,F,硕士,生物科学,76580,6,83,0,2
9118,30,F,博士,物理学,45548,2,126,0,3
9119,25,M,博士,计算机科学,52742,5,72,1,1
9120,27,F,博士,物理学,34197,5,121,0,3
9121,21,M,博士,计算机科学,89781,5,87,0,3
9122,27,F,本科,计算机科学,36672,6,75,1,1
9123,30,F,硕士,生物科学,74821,4,200,0,3
9124,30,M,博士,生物科学,99958,6,118,1,1
9125,20,F,博士,生物科学,73325,4,101,0,3
9126,21,F,本科,生物科学,60830,4,195,0,2
9127,23,M,博士,计算机科学,61510,3,142,0,2
9128,27,M,博士,物理学,54312,5,173,0,3
9129,30,F,博士,物理学,60180,6,191,0,3
9130,30,F,博士,计算机科学,48415,3,58,1,2
9131,23,M,本科,计算机科学,60084,2,165,1,2
9132,27,F,博士,计算机科学,76343,4,78,0,3
9133,21,F,硕士,计算机科学,66804,5,115,0,3
9134,20,F,硕士,物理学,43171,5,186,0,3
9135,26,F,硕士,计算机科学,78805,5,196,1,1
9136,20,F,硕士,计算机科学,34967,5,191,0,3
9137,25,M,本科,生物科学,51548,6,184,0,3
9138,24,M,硕士,生物科学,75009,4,58,0,2
9139,27,F,硕士,生物科学,66049,2,189,0,3
9140,28,M,硕士,物理学,86818,4,167,0,2
9141,23,F,本科,生物科学,73998,5,142,1,2
9142,26,F,博士,物理学,65495,3,194,0,2
9143,21,M,本科,物理学,47724,6,175,1,1
9144,24,M,本科,物理学,38248,5,61,1,2
9145,25,M,博士,生物科学,64958,3,134,1,1
9146,30,F,硕士,计算机科学,50958,5,153,0,3
9147,27,M,博士,计算机科学,54478,6,197,0,3
9148,21,M,硕士,生物科学,41325,4,181,1,2
9149,23,F,博士,生物科学,92223,6,60,0,2
9150,22,F,博士,物理学,67975,5,54,0,2
9151,26,F,本科,物理学,99442,2,120,1,2
9152,24,M,博士,生物科学,45501,3,132,0,2
9153,24,F,本科,生物科学,63985,4,55,1,1
9154,20,M,本科,计算机科学,42622,2,133,1,1
9155,30,F,本科,生物科学,61439,5,140,1,1
9156,25,M,博士,计算机科学,35678,6,75,0,2
9157,28,F,硕士,计算机科学,47137,6,157,0,2
9158,25,M,硕士,生物科学,84310,6,88,1,1
9159,27,M,硕士,计算机科学,49739,6,175,1,2
9160,26,F,本科,计算机科学,44324,3,148,1,1
9161,28,F,本科,生物科学,48130,2,63,1,2
9162,20,F,博士,计算机科学,68649,5,175,0,2
9163,30,F,硕士,计算机科学,78997,6,140,1,2
9164,21,M,本科,计算机科学,56732,3,200,1,1
9165,25,F,博士,物理学,56530,3,164,0,3
9166,22,F,博士,计算机科学,44737,2,174,0,3
9167,20,F,硕士,物理学,39866,6,197,0,3
9168,22,M,硕士,计算机科学,31773,4,162,0,3
9169,22,M,硕士,物理学,54511,3,162,0,2
9170,26,F,博士,计算机科学,93864,2,100,1,2
9171,28,F,博士,生物科学,90325,2,94,0,2
9172,26,M,博士,生物科学,48643,4,115,0,2
9173,20,F,博士,计算机科学,91629,2,115,0,3
9174,27,M,博士,计算机科学,73147,3,149,0,3
9175,30,F,博士,生物科学,56128,3,184,1,1
9176,28,M,博士,生物科学,39793,4,64,0,2
9177,28,F,硕士,物理学,95686,5,83,0,2
9178,26,F,硕士,物理学,91576,3,127,0,2
9179,27,F,博士,物理学,72187,5,70,0,3
9180,27,F,本科,生物科学,72405,6,124,1,1
9181,30,F,硕士,计算机科学,81749,3,199,0,2
9182,20,M,博士,生物科学,97990,3,186,0,2
9183,25,F,博士,计算机科学,84153,2,86,0,2
9184,24,M,博士,物理学,42432,5,178,0,3
9185,24,M,本科,生物科学,45622,4,59,0,2
9186,30,F,硕士,生物科学,90516,4,71,0,3
9187,29,F,本科,生物科学,37433,2,98,1,2
9188,21,F,硕士,生物科学,37831,6,129,0,2
9189,20,M,博士,计算机科学,86494,6,102,1,1
9190,20,M,硕士,生物科学,72266,5,84,1,2
9191,27,F,硕士,物理学,43348,6,146,0,2
9192,29,M,博士,生物科学,49564,6,140,0,3
9193,21,M,博士,生物科学,89292,5,165,0,2
9194,21,M,本科,生物科学,85766,3,113,1,1
9195,24,F,硕士,计算机科学,50819,5,80,1,2
9196,21,M,本科,生物科学,96108,3,177,1,2
9197,30,F,本科,物理学,88109,4,57,0,2
9198,23,F,本科,物理学,33534,6,198,1,2
9199,29,M,硕士,生物科学,30867,3,105,1,1
9200,29,F,本科,物理学,35492,5,114,1,2
9201,30,F,硕士,物理学,94669,4,165,1,1
9202,22,M,硕士,物理学,85276,6,177,1,2
9203,27,M,本科,计算机科学,64132,4,77,0,2
9204,20,M,博士,计算机科学,85376,3,57,1,1
9205,22,F,博士,物理学,68919,5,98,1,1
9206,29,M,本科,物理学,45641,6,118,0,3
9207,25,F,博士,计算机科学,81545,3,142,1,2
9208,23,F,硕士,物理学,46160,3,181,1,1
9209,25,F,本科,生物科学,58678,5,167,0,2
9210,25,F,博士,生物科学,97368,4,140,0,3
9211,29,M,博士,物理学,80709,6,171,1,2
9212,25,M,博士,计算机科学,91852,5,56,0,3
9213,24,M,本科,生物科学,95793,3,120,1,1
9214,23,F,博士,生物科学,41624,5,74,0,2
9215,23,F,本科,物理学,52129,4,130,1,2
9216,28,F,本科,计算机科学,50744,3,96,1,2
9217,23,F,博士,计算机科学,45021,3,57,0,3
9218,26,M,博士,生物科学,67262,2,77,0,3
9219,30,F,博士,物理学,85915,6,61,0,2
9220,20,F,硕士,生物科学,30220,2,120,0,3
9221,27,F,本科,计算机科学,31550,5,94,0,3
9222,22,M,博士,生物科学,32312,5,185,0,2
9223,23,F,本科,计算机科学,81704,6,186,0,2
9224,21,M,硕士,物理学,45809,5,60,1,1
9225,24,M,本科,计算机科学,55722,6,138,1,2
9226,25,F,硕士,物理学,66856,4,146,1,2
9227,29,M,本科,计算机科学,49570,5,124,1,1
9228,26,M,硕士,生物科学,70643,3,61,1,1
9229,23,F,本科,计算机科学,54047,3,88,0,2
9230,22,F,本科,计算机科学,91823,6,173,0,2
9231,29,F,本科,计算机科学,75516,6,85,1,2
9232,24,M,本科,生物科学,61818,4,158,1,1
9233,21,M,本科,计算机科学,84536,4,55,0,2
9234,23,M,博士,物理学,88651,5,127,0,3
9235,30,F,博士,生物科学,32491,6,135,0,3
9236,30,F,硕士,物理学,81885,2,97,1,1
9237,30,F,博士,计算机科学,46981,2,103,0,2
9238,22,F,硕士,生物科学,88188,2,155,0,3
9239,22,F,硕士,生物科学,64692,5,85,1,1
9240,27,M,本科,生物科学,56960,5,108,1,1
9241,30,M,硕士,生物科学,81090,3,127,0,3
9242,26,M,博士,计算机科学,55221,4,129,0,2
9243,21,M,本科,物理学,59328,2,156,1,2
9244,28,F,硕士,物理学,93826,3,179,1,1
9245,29,M,博士,物理学,93000,2,125,0,2
9246,24,F,硕士,生物科学,46072,2,71,1,1
9247,24,M,博士,生物科学,58109,6,172,0,3
9248,23,M,本科,生物科学,64784,2,149,0,3
9249,20,F,硕士,计算机科学,93732,2,78,1,1
9250,23,M,博士,计算机科学,92542,2,134,0,3
9251,24,M,硕士,计算机科学,69315,4,150,0,3
9252,20,F,硕士,生物科学,35902,3,169,1,1
9253,29,M,本科,物理学,36219,3,158,1,2
9254,26,F,硕士,生物科学,31912,2,132,1,2
9255,21,M,博士,计算机科学,43653,2,132,1,2
9256,27,F,本科,计算机科学,67755,6,152,1,2
9257,24,F,本科,物理学,62865,3,94,1,1
9258,27,M,硕士,生物科学,70068,6,56,1,2
9259,21,F,硕士,生物科学,40429,5,88,1,2
9260,29,F,本科,计算机科学,67884,6,112,0,3
9261,29,F,博士,生物科学,60332,3,194,0,2
9262,26,F,本科,物理学,72482,4,197,0,2
9263,26,M,博士,物理学,32899,4,160,0,3
9264,23,F,博士,生物科学,99533,5,151,0,3
9265,24,F,本科,生物科学,92727,2,174,1,2
9266,22,F,博士,计算机科学,59972,3,71,1,2
9267,30,F,硕士,生物科学,48054,6,53,0,2
9268,24,F,本科,生物科学,93577,4,111,1,1
9269,29,F,本科,生物科学,70559,4,131,0,2
9270,26,F,硕士,生物科学,36903,3,120,0,3
9271,25,F,博士,物理学,48008,6,103,0,3
9272,27,F,博士,生物科学,58814,3,180,0,3
9273,23,F,硕士,物理学,91342,4,89,1,1
9274,24,M,博士,计算机科学,82566,5,170,0,3
9275,23,F,本科,物理学,88985,6,71,1,2
9276,22,M,硕士,计算机科学,47597,2,125,1,2
9277,23,M,本科,物理学,37901,6,187,1,2
9278,27,M,博士,生物科学,77080,3,89,0,3
9279,22,F,硕士,计算机科学,49636,5,87,1,1
9280,30,M,硕士,生物科学,34765,3,184,0,2
9281,27,F,博士,计算机科学,33467,5,106,1,2
9282,20,M,本科,物理学,77497,5,156,1,1
9283,27,M,博士,生物科学,46914,3,162,0,3
9284,27,M,本科,物理学,86998,2,77,1,2
9285,20,M,博士,物理学,96264,5,164,1,2
9286,22,F,本科,计算机科学,53269,6,139,0,3
9287,22,M,硕士,计算机科学,52888,3,145,1,1
9288,28,M,博士,生物科学,44233,5,77,0,3
9289,26,F,本科,生物科学,81348,3,92,1,2
9290,28,M,博士,生物科学,91494,4,182,1,2
9291,27,M,硕士,物理学,63574,4,80,0,2
9292,20,M,博士,计算机科学,67358,5,148,1,1
9293,26,M,硕士,生物科学,92427,3,124,1,2
9294,29,F,本科,计算机科学,99830,4,148,1,1
9295,20,F,博士,物理学,79561,2,122,0,3
9296,30,M,本科,计算机科学,36092,5,184,1,2
9297,30,M,博士,生物科学,99419,2,159,0,3
9298,27,F,本科,生物科学,32085,6,169,1,1
9299,30,F,硕士,生物科学,86982,6,167,0,3
9300,22,M,本科,计算机科学,80046,3,187,1,2
9301,23,M,博士,计算机科学,84142,6,179,0,3
9302,24,F,博士,物理学,47206,3,68,0,3
9303,26,F,博士,物理学,70727,4,57,0,2
9304,22,F,本科,生物科学,54054,2,143,1,1
9305,29,M,博士,生物科学,75750,6,119,0,3
9306,27,M,硕士,生物科学,45798,2,180,1,2
9307,21,M,硕士,物理学,64147,3,109,1,2
9308,27,M,本科,生物科学,33665,2,159,1,2
9309,26,M,本科,生物科学,38566,4,101,1,1
9310,28,M,硕士,计算机科学,76881,4,84,1,2
9311,28,F,硕士,生物科学,53847,6,110,1,1
9312,20,F,硕士,生物科学,58462,4,127,1,2
9313,28,M,博士,计算机科学,32270,6,159,1,2
9314,30,F,硕士,计算机科学,71296,2,127,0,3
9315,23,F,博士,计算机科学,76579,3,182,0,3
9316,23,F,博士,生物科学,88805,2,112,0,2
9317,30,M,博士,计算机科学,58955,4,184,0,3
9318,27,F,本科,生物科学,50606,5,167,1,2
9319,23,M,博士,计算机科学,84884,3,200,0,3
9320,26,M,博士,物理学,86992,5,178,1,2
9321,26,M,本科,物理学,75536,6,145,1,1
9322,29,M,博士,物理学,63844,6,115,0,3
9323,27,F,本科,计算机科学,45087,5,136,1,2
9324,20,F,博士,计算机科学,52887,3,154,0,3
9325,23,M,硕士,计算机科学,78849,5,85,0,3
9326,25,M,硕士,计算机科学,69292,6,119,0,2
9327,24,M,硕士,物理学,52318,4,116,0,3
9328,24,F,硕士,计算机科学,99153,4,188,0,3
9329,27,F,硕士,物理学,73354,3,100,1,1
9330,29,F,硕士,物理学,92858,3,146,1,1
9331,30,M,博士,计算机科学,99283,4,142,0,3
9332,27,M,博士,计算机科学,74064,6,51,0,3
9333,25,M,本科,物理学,99657,4,177,1,1
9334,20,M,硕士,计算机科学,61184,3,67,0,3
9335,20,F,博士,物理学,82967,4,169,1,1
9336,21,M,博士,生物科学,45752,5,117,0,2
9337,23,M,本科,生物科学,74308,4,200,1,1
9338,26,F,硕士,生物科学,57047,6,124,0,3
9339,25,M,博士,物理学,69197,2,53,0,3
9340,20,F,本科,计算机科学,96658,4,161,1,1
9341,23,F,硕士,生物科学,79256,2,79,0,3
9342,24,M,博士,计算机科学,61326,4,198,0,3
9343,20,M,博士,物理学,99994,4,176,1,1
9344,21,F,硕士,物理学,67782,3,139,1,2
9345,26,M,本科,计算机科学,63875,4,130,0,3
9346,27,M,本科,生物科学,63330,3,173,1,2
9347,25,M,博士,计算机科学,42140,2,73,0,3
9348,23,M,本科,生物科学,33645,6,137,1,1
9349,25,F,博士,计算机科学,33968,3,193,0,3
9350,24,F,硕士,生物科学,75822,2,114,1,2
9351,30,F,本科,计算机科学,30622,6,167,1,2
9352,26,F,本科,生物科学,89925,4,153,1,2
9353,26,M,本科,生物科学,33522,2,178,1,2
9354,23,F,本科,物理学,40221,5,129,1,2
9355,22,M,博士,物理学,93139,4,158,0,3
9356,29,M,本科,生物科学,87904,4,134,1,2
9357,20,F,硕士,计算机科学,71930,4,87,1,1
9358,25,M,博士,物理学,96775,6,150,0,2
9359,23,F,本科,物理学,42410,3,165,0,3
9360,29,F,博士,物理学,30900,4,147,1,2
9361,20,F,本科,物理学,58162,2,134,1,1
9362,27,M,博士,物理学,90622,5,167,0,2
9363,27,F,本科,计算机科学,54216,5,73,1,1
9364,23,F,本科,物理学,57857,2,102,1,1
9365,20,F,硕士,生物科学,76516,3,174,0,2
9366,28,M,本科,物理学,32465,3,108,0,2
9367,20,F,博士,物理学,95623,5,67,1,1
9368,30,M,硕士,计算机科学,61283,4,163,1,1
9369,27,M,硕士,计算机科学,89277,3,182,0,2
9370,30,F,博士,生物科学,46504,6,193,0,2
9371,26,M,本科,生物科学,79289,5,172,1,1
9372,28,M,本科,物理学,68223,2,71,0,2
9373,20,F,硕士,计算机科学,70521,5,183,1,1
9374,25,F,博士,计算机科学,56582,4,50,0,3
9375,22,F,硕士,生物科学,66754,3,151,0,2
9376,24,F,博士,计算机科学,32874,5,99,0,2
9377,29,M,硕士,生物科学,39832,4,119,0,2
9378,21,F,博士,计算机科学,42556,4,98,0,2
9379,25,F,本科,计算机科学,34320,2,188,1,1
9380,20,M,博士,生物科学,66152,2,170,0,3
9381,22,F,博士,生物科学,86053,6,94,0,2
9382,22,F,博士,计算机科学,74473,4,91,0,2
9383,24,F,本科,生物科学,79324,2,74,1,2
9384,26,F,博士,物理学,63730,4,140,0,2
9385,28,F,博士,生物科学,93203,4,199,1,1
9386,29,F,硕士,计算机科学,73044,3,121,1,1
9387,26,F,博士,物理学,39666,6,128,0,2
9388,22,F,本科,生物科学,89174,2,151,1,1
9389,30,F,本科,物理学,79965,3,112,1,1
9390,20,M,本科,计算机科学,72805,5,194,0,2
9391,24,M,硕士,计算机科学,61273,5,118,0,2
9392,23,F,本科,计算机科学,93115,4,138,1,2
9393,22,M,硕士,生物科学,77011,2,124,0,2
9394,28,M,本科,生物科学,77343,3,102,0,2
9395,22,M,本科,物理学,60947,4,101,1,2
9396,24,M,硕士,物理学,53859,2,75,1,1
9397,21,F,博士,生物科学,67322,2,112,0,3
9398,24,F,本科,生物科学,86778,3,138,1,2
9399,21,F,博士,计算机科学,45639,2,105,0,2
9400,27,M,博士,生物科学,77488,6,63,0,2
9401,25,M,本科,物理学,32384,2,189,1,1
9402,20,F,博士,计算机科学,47315,2,77,1,1
9403,28,F,博士,物理学,57591,5,151,0,2
9404,27,F,本科,物理学,93778,5,83,1,2
9405,25,M,硕士,生物科学,90638,5,178,0,3
9406,29,M,博士,计算机科学,41498,2,139,0,2
9407,29,M,硕士,计算机科学,47749,6,50,0,3
9408,27,F,硕士,计算机科学,92870,6,144,0,2
9409,24,M,本科,生物科学,86451,5,199,1,2
9410,27,F,硕士,计算机科学,99316,4,168,1,1
9411,27,M,博士,生物科学,47558,6,200,1,2
9412,23,F,本科,生物科学,84753,4,138,1,2
9413,26,M,硕士,计算机科学,62504,3,151,1,1
9414,21,F,本科,生物科学,59532,4,142,1,1
9415,22,M,硕士,生物科学,98271,3,121,0,3
9416,28,F,本科,生物科学,32411,4,85,1,2
9417,25,F,博士,计算机科学,78603,2,147,0,3
9418,30,M,硕士,生物科学,89054,5,140,1,2
9419,22,F,本科,生物科学,72452,5,112,1,2
9420,26,M,博士,物理学,47487,2,182,1,2
9421,26,M,本科,计算机科学,68974,5,184,1,1
9422,22,M,硕士,物理学,88740,4,100,0,3
9423,28,F,博士,物理学,54412,4,99,0,2
9424,21,M,本科,生物科学,65288,4,190,1,1
9425,28,M,硕士,计算机科学,75425,4,122,1,1
9426,21,F,博士,物理学,86229,5,182,0,2
9427,21,M,博士,生物科学,97024,3,87,0,3
9428,28,M,硕士,物理学,54223,5,92,1,1
9429,27,M,硕士,物理学,65294,3,199,0,2
9430,29,M,本科,计算机科学,95685,3,60,0,2
9431,23,F,博士,物理学,56165,6,59,0,2
9432,24,F,本科,物理学,98299,4,179,0,2
9433,28,F,博士,计算机科学,34066,2,130,0,2
9434,24,M,硕士,生物科学,66844,6,53,0,3
9435,26,M,博士,计算机科学,75865,3,85,0,3
9436,24,F,博士,计算机科学,79326,6,151,0,2
